#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caldicoprobacteraceae;g__Caldicoprobacter	-0.124987231476	0.133579968529	0.0528289138769	-0.0291493049037	0.0153262821589	-0.0063978980078	0.0031312003012	0.000384413440005	-0.000343482473906	0.00183172441471	-0.000344245014735	-0.000351456522396	9.17853885094e-05	-0.000122369510331	1.49291521808e-08	-1.09908846484e-06	1.28558822711e-06	-3.51001657393e-06	-3.27161691594e-06	-1.27615161775e-06	-2.07586692256e-06	9.62694490141e-07	-3.79728469449e-07	2.4708145327e-08	2.17766450091e-07	6.01931876459e-08	5.28075770964e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712675e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	-0.124987231476	0.133579968529	0.0528289138769	-0.0291493049037	0.0153262821589	-0.0063978980078	0.0031312003012	0.000384413440005	-0.000343482473906	0.00183172441471	-0.000344245014735	-0.000351456522396	9.17853885094e-05	-0.000122369510331	1.49291521808e-08	-1.09908846484e-06	1.28558822711e-06	-3.51001657393e-06	-3.27161691594e-06	-1.27615161775e-06	-2.07586692256e-06	9.62694490141e-07	-3.79728469449e-07	2.4708145327e-08	2.17766450091e-07	6.01931876459e-08	5.28075770964e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712675e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	-0.0834230499223	-0.0496840179084	-0.0163277251982	-0.0167393304992	-0.0303035791825	0.00910463628849	-0.0123814832962	-0.00374181078792	-0.00513807475171	-0.00482106687169	0.000709145503358	0.00102151564742	-0.000234990344518	-0.000392216186362	-9.73779432456e-05	-7.81717081027e-05	9.56728277686e-05	2.66836791509e-05	1.14866682879e-05	1.27513673839e-05	2.19496622618e-05	-1.74360380742e-06	6.95275167777e-06	1.57348071859e-06	-2.52128112082e-06	-4.40260641306e-07	5.28075770965e-10	5.72363170154e-10	-2.33693375863e-10	-5.30905339197e-10	5.80339712666e-11
Even4;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Aquitalea	-0.0752528968313	-0.0516727282222	-0.0195652155824	-0.0114011780901	-0.027559841494	0.00885094896567	-0.0101310450224	-0.00323120642966	-0.00120337389437	-0.000652391201685	-0.00034650363761	7.09800196329e-05	0.00178550490008	0.0013007727617	0.000457823347642	0.000256853895676	-4.97433176206e-05	-0.000234613071673	-5.76150126728e-05	-6.03875651047e-06	-0.000159684270007	2.12785062759e-05	-4.23915912484e-05	-2.54153559964e-05	1.32480574539e-06	3.28802755358e-07	5.28075770961e-10	5.72363170159e-10	-2.3369337586e-10	-5.30905339197e-10	5.8033971267e-11
Even4;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	-0.076588776987	-0.0513168221823	-0.0188934968677	-0.0127071220745	-0.029030881289	0.00935799867712	-0.0114456619634	-0.00337445919571	-0.00374566679653	-0.000814669121748	0.000372728022682	-0.000268192409957	3.31934761912e-05	0.000386598911913	-0.000135611908521	-7.81923181276e-05	-0.000201532716412	-9.79603511439e-05	-3.0713818122e-05	-0.00020326428844	5.62651944527e-05	6.13409741158e-06	-1.1134266726e-05	-1.85940527679e-05	-8.50651003633e-07	1.1662692528e-06	5.28075770967e-10	5.72363170159e-10	-2.33693375862e-10	-5.30905339198e-10	5.80339712669e-11
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Spongiibacter	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712673e-11
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__;g__	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712673e-11
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;Other	-0.0651460980436	-0.0553183412919	-0.0236467058668	-0.00760562812929	-0.0304414564337	0.0107905516092	-0.0136280477452	-0.00116739603381	-0.00651181701177	0.00808992629494	0.00227305482623	-0.00325976167591	-0.00222606644001	-0.000771915708233	-0.000521793946237	0.00039172977413	5.64061030673e-06	-0.000888378701306	-0.000388666991975	-0.000146753077863	-0.000472044952832	0.000150090977481	-6.72678598713e-05	-6.16600000536e-05	-6.99754197007e-06	3.88447978708e-06	5.28075770956e-10	5.72363170177e-10	-2.33693375857e-10	-5.30905339198e-10	5.80339712676e-11
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__JTB215;g__	-0.0955849627674	-0.0462988751456	-0.011940128758	-0.0217415881805	-0.0297903144899	0.00810752665421	-0.011080909036	-0.00552502160195	-0.00280904950733	-0.0129229802747	-0.00059359779261	0.00388658903836	0.00210829959459	0.000281950618382	0.000631118635267	-0.000338069714302	4.46044186097e-05	8.27441547295e-05	-0.0001389918102	-9.15804952186e-05	-6.87329103544e-06	-0.000402482463897	-1.95873666925e-05	1.25929140889e-06	6.41898843817e-05	9.43517610286e-06	5.28075770999e-10	5.72363170172e-10	-2.33693375863e-10	-5.30905339207e-10	5.80339712689e-11
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	-0.12499151648	0.133573551652	0.0528301786521	-0.0291056870799	0.0153012856864	-0.00637034931264	0.00309848778916	0.000377672956617	-0.000305365004401	0.00188453518025	-0.000328126371371	-0.0004057468004	6.7228522841e-05	-0.000112033815685	-2.93972103238e-05	-1.29041689861e-05	2.37643008644e-05	-0.000156447017421	-0.000137142365814	0.000166221957455	0.000127488512596	5.17506960398e-06	-0.000106016600749	-2.16343424569e-05	1.90407869336e-05	-1.85056899341e-06	5.2807577096e-10	5.72363170159e-10	-2.33693375853e-10	-5.30905339205e-10	5.80339712718e-11
Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Laceyella	-0.0960034237052	-0.0462320222801	-0.0117078158153	-0.0219238946763	-0.0299064852254	0.00811251750705	-0.0108843100809	-0.00565917073413	-0.00275718713535	-0.0131392517905	-0.000644907989953	0.00404527237443	0.00216542968053	0.000300165829089	0.000890493951305	-0.000577331322852	-3.4728941799e-05	0.000188518691967	-0.000364908445609	-0.000142543418177	-6.3213963247e-05	-0.000817972109745	-4.18575560072e-05	2.55424606792e-05	0.000115941834018	3.23149827242e-05	5.28075771048e-10	5.72363170223e-10	-2.33693375864e-10	-5.30905339222e-10	5.8033971271e-11
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	-0.124990347842	0.133575301709	0.0528298337134	-0.02911758285	0.0153081029061	-0.00637786259314	0.00310740938335	0.000379511270268	-0.000315760677902	0.0018701322442	-0.000332522365015	-0.000390940360945	7.39258498415e-05	-0.000114852641497	-2.13757177394e-05	-9.68460157122e-06	1.76337428724e-05	-0.000114736926281	-0.000100632161569	0.000120540654981	9.21527727272e-05	4.02624002748e-06	-7.72065446729e-05	-1.57273286563e-05	1.39072358926e-05	-1.32945203494e-06	5.28075770961e-10	5.72363170158e-10	-2.33693375856e-10	-5.30905339203e-10	5.80339712707e-11
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Arsenophonus	-0.0924087439912	-0.0471756903546	-0.0131037470557	-0.0203529440896	-0.0299593128179	0.0084079325517	-0.011491039439	-0.00508091797547	-0.00347504722199	-0.0107550525127	-0.00024373477474	0.00305490877168	0.00139665273832	9.13359968171e-05	0.000368982275289	-0.00028118193962	8.73796377708e-05	0.00013450490772	-0.000119415565991	-9.42945658958e-05	-0.000104600400631	-0.000325848148994	-0.000124007432379	-2.70180970654e-06	-2.70713212426e-05	9.57458855094e-06	5.2807577096e-10	5.72363170174e-10	-2.33693375859e-10	-5.30905339197e-10	5.80339712666e-11
Even4;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__	-0.0934662025528	0.06337707621	0.00993752023483	0.00610194526778	-0.00801092985227	0.00446011011512	-0.0049948263261	-0.000433974070571	-0.00195994421551	-0.00173737216303	0.000173188029916	0.000664885675131	-0.000241790504101	-0.000311263948234	3.94878159881e-07	3.43800107383e-05	4.43716678853e-05	-0.000179552869229	-8.42446615197e-05	5.2026185874e-05	-6.89483774837e-05	-1.2095792172e-05	2.53583952888e-05	-3.45652841522e-05	-2.27840210496e-05	-1.29906614786e-06	5.28075770958e-10	5.72363170155e-10	-2.33693375862e-10	-5.30905339196e-10	5.8033971267e-11
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__G07	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712673e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60;g__	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712673e-11
Even1;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712673e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Spongiibacter	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712673e-11
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	-0.105951873861	0.137518250849	0.0337963648264	0.00879011031389	0.00912797210172	-0.000641770082902	0.000921398721176	0.00136035159669	7.46549954743e-05	0.000691851272677	-0.00033022748275	0.000230484358994	-0.000239489089278	-0.000132526012775	-1.5261221058e-05	-2.87843311056e-06	1.31890661408e-06	-2.76964262382e-06	-4.7328203242e-06	2.96181568669e-06	-2.1107973468e-06	5.37755009104e-07	1.07825959754e-06	7.69090503118e-07	1.62731769316e-07	8.23169566843e-08	5.28075770965e-10	5.72363170156e-10	-2.33693375864e-10	-5.30905339198e-10	5.80339712673e-11
Even4;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	-0.0892666094175	-0.0182939798249	-0.013364302459	-0.00127660672484	-0.0269866371459	0.00932875860256	-0.0101450889425	-0.00423782419918	-0.00217326401675	-0.0116520158443	-0.000594041775998	0.00375000100198	0.00168000921217	0.000234022330667	0.000754891350997	-0.000495570249667	-2.92686182024e-05	0.000158464631097	-0.000316939547665	-0.000124082146531	-5.58736802992e-05	-0.000697358956302	-2.08402697019e-05	1.65391168563e-05	0.000117069603129	1.7875988093e-05	5.28075771027e-10	5.72363170188e-10	-2.33693375863e-10	-5.30905339215e-10	5.80339712705e-11
Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0758225091538	-0.0304468025359	-0.0162062231669	-0.00545014109622	-0.00347658427308	0.00446298419497	-0.00718877283907	-0.000942380132231	-0.00524426676591	0.00292479610697	0.00246706663242	-0.0013773154663	-0.00155883478973	9.77631671321e-05	-0.00105546386135	-5.48163926307e-05	7.60228052222e-05	0.000456507250793	6.01837989175e-05	4.75796078363e-05	-0.000296847483118	3.80122592711e-05	-0.000140820172932	-0.000165727731593	-8.16182831612e-06	-8.99963904754e-07	5.28075770952e-10	5.72363170163e-10	-2.33693375855e-10	-5.30905339197e-10	5.80339712683e-11
Even1;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5	-0.124994087482	0.133569701526	0.0528309375172	-0.0290795163856	0.0152862878028	-0.00635382009554	0.00307886028193	0.000373628666585	-0.000282494522698	0.00191622163958	-0.000318455185352	-0.000438320967203	5.24944034399e-05	-0.000105832398897	-4.70444940094e-05	-1.99872172989e-05	3.72515284467e-05	-0.000248209217929	-0.000217464815153	0.000266720822899	0.000205227140307	7.70249467229e-06	-0.000169398724117	-3.46297728182e-05	3.03345992237e-05	-2.99702630205e-06	5.28075770958e-10	5.72363170161e-10	-2.33693375846e-10	-5.3090533921e-10	5.80339712744e-11
Even1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Aquitalea	-0.0841459742538	-0.0493409130257	-0.0161978971105	-0.015911001983	-0.028565588136	0.00853444916082	-0.0104539983398	-0.00427161334988	-0.0018692076197	-0.00600396231214	-0.000474439046148	0.00177439572627	0.00194838687203	0.000871952423456	0.000643422564986	-0.000100424579658	-4.31604092969e-05	-5.47931167807e-05	-0.000190741464606	-6.66114853857e-05	-0.000119026738109	-0.000336467684319	-3.50333458357e-05	-6.46794768243e-06	5.9292002867e-05	9.11526074499e-06	5.28075770994e-10	5.72363170174e-10	-2.33693375862e-10	-5.30905339206e-10	5.80339712688e-11
Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Sporolactobacillus	-0.0462977987344	-0.0523639369658	-0.0336785015626	-0.00720810524035	-0.0182604349103	0.000483737408688	-0.000806925860118	-0.00110724153047	0.00102937578818	0.000113119580776	-0.00129839449345	-0.000623498596693	-0.000414317154133	-0.000603783813563	0.000386569349755	-3.24693356112e-05	5.15795640613e-05	5.49674945685e-06	1.64599610908e-05	-3.00311357117e-05	1.5183978986e-05	5.39713028764e-06	-4.60192527224e-06	-6.17675686295e-06	-2.20373657056e-06	-3.34575697275e-07	5.28075770965e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339197e-10	5.80339712666e-11
Even1;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__	-0.078406555273	-0.0212476678121	-0.017580072982	0.00404608507707	-0.0265720858457	0.0101188212272	-0.0107914832498	-0.00283455607914	-0.00283028013771	-0.00452840175502	0.000106093418129	0.0011674037314	0.000430306232915	0.000196271871742	6.91482288145e-06	-7.91572737776e-06	-1.11385445402e-05	-0.000158988082285	-5.21729942931e-05	-0.000136932472462	-0.000131154497658	1.3639643064e-05	-6.81073917898e-05	-6.24239798201e-05	-7.61039185004e-06	-1.06782154087e-06	5.28075770955e-10	5.72363170157e-10	-2.33693375859e-10	-5.30905339196e-10	5.80339712672e-11
Even1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	-0.0904904261794	-0.04783594558	-0.0139569315642	-0.0195632512089	-0.0300831630415	0.00859042675883	-0.0119201887755	-0.0046237541533	-0.00387343998648	-0.00933101123454	8.54826797255e-05	0.00258544448647	0.00113356508928	-9.66470049605e-05	0.000209719072255	-1.66656682607e-05	0.00015330961902	-0.000155274745276	-5.71847173905e-06	-1.72778776775e-05	-5.85596971727e-05	1.4152992271e-05	-2.04331556636e-05	-1.98196373128e-05	-4.70818160203e-06	-5.74096926493e-07	5.28075770961e-10	5.72363170156e-10	-2.33693375861e-10	-5.30905339197e-10	5.80339712669e-11
Even3;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other	-0.0423629587425	-0.0556482208351	-0.0353927335288	-0.00195446876361	-0.0192470042004	0.00262034268867	-0.00129127983531	-0.00155455502035	0.00186841129488	0.00640344267654	-0.00118805066066	-0.00370549041487	-0.00110123039794	-0.000682873805549	-0.000160291057294	-0.000189198316446	-0.000257237079563	-0.000327775565096	-0.000125829466187	0.000157093129991	-0.000104413072361	3.12727388305e-05	5.60558011058e-05	6.83737541926e-05	2.01094568613e-05	5.20559025309e-06	5.28075770981e-10	5.72363170167e-10	-2.33693375866e-10	-5.30905339201e-10	5.80339712665e-11
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia	-0.0916261599477	-0.0476062002634	-0.0136045960723	-0.0200942288857	-0.0300804272447	0.00849203543853	-0.0118410207157	-0.00468633908478	-0.00363669399177	-0.0100238396547	2.04920024732e-05	0.00292187320356	0.00148035033074	-8.21591107471e-05	0.00035739543177	3.35351840881e-05	0.000137397476216	-0.000336657955233	-3.76197099944e-05	-6.83732666415e-06	1.53571314848e-05	2.41815337191e-05	3.60383293072e-05	2.88596314196e-05	4.42321779434e-06	2.69175323385e-06	5.28075770974e-10	5.72363170162e-10	-2.33693375864e-10	-5.309053392e-10	5.80339712667e-11
Even3;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	-0.0958264600038	-0.046259106756	-0.0118096630088	-0.0218392202044	-0.0298394360609	0.00811099047238	-0.0109718376245	-0.00560925090894	-0.00278301251122	-0.0130523600882	-0.000618734471712	0.0039668381642	0.0021340723479	0.000304242475471	0.000771018607851	-0.000465929564277	6.53963168159e-06	0.000154847105427	-0.000228983782252	-9.16938838383e-05	-3.21002538359e-05	-0.000602880199828	1.52909718855e-05	-2.79053521771e-05	0.000145641699351	3.09941249282e-05	5.28075771064e-10	5.72363170226e-10	-2.33693375865e-10	-5.30905339228e-10	5.80339712724e-11
Even3;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Laceyella	-0.0960034351611	-0.046232196665	-0.0117075284084	-0.0219237117159	-0.0299063977293	0.00811257802796	-0.0108840499191	-0.00565948020728	-0.0027573659933	-0.0131391285293	-0.000644808789142	0.0040449663353	0.00216531132132	0.000300142590534	0.000890143518587	-0.000577807271962	-3.50362694438e-05	0.000191675908759	-0.000361944041246	-0.000138248568657	-6.17893122851e-05	-0.000821980558306	-5.66444040562e-05	3.15399693694e-05	9.75953762304e-05	4.25233779773e-05	5.28075771058e-10	5.72363170249e-10	-2.33693375864e-10	-5.30905339226e-10	5.8033971271e-11
