dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU266079	Unassigned	Root;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Evernia;Evernia_prunastri	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU263926	Root;Ascomycota;Lecanoromycetes;Lecideales;Lecideaceae;Lecidea;Lecidea_tessellata	Root;Ascomycota;Lecanoromycetes;Lecideales;Lecideaceae;Lecidea;Lecidea_tessellata	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU935527	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius_haematocephalus	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ861968	Root;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae;Lophodermium;Lophodermium_conigenum	Root;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae;Lophodermium;Lophodermium_australe	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HM126486	Root;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis	Root;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;Coprinopsis_lagopus	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ431222	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius_araucariae_var_siccipes	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB516663	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Sclerotinia;Sclerotinia_sclerotiorum	Root;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Sclerotinia;Sclerotinia_sclerotiorum	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB180368	Root	Root;Basidiomycota;Exobasidiomycetes;Exobasidiales;Exobasidiaceae;Exobasidium;Exobasidium_bisporum	underclassification	1
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB454319	Unassigned	Root;Ascomycota;Sordariomycetes;Hypocreales;Niessliaceae;Melanopsamma;Guignardia_philoprina	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY818350	Root;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Stropharia	Root;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Stropharia;Stropharia_ambigua	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ884097	Unassigned	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_polyphialidicum	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ200839	Root	Root;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Peziza;Peziza_michelii	underclassification	1
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AF345662	Root;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus	Root;Basidiomycota;Agaricomycetes;Agaricales;Pleurotaceae;Pleurotus;Pleurotus_levis	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU248590	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_abietina	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AB298704	Root;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix	Root;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix_schenckii	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU525996	Unassigned	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;Thelephora_terrestris	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AJ296348	Unassigned	Root;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Macrotyphula;Macrotyphula_fistulosa	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ132810	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae	Root;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Pochonia;Pochonia_bulbillosa	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ380933	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae	Root;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Monacrosporium;Monacrosporium_asthenopagum	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ917653	Root;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae	Root;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Hypsizygus;Hypsizygus_tessulatus	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY204590	Root;Ascomycota	Root;Ascomycota;Leotiomycetes;Leotiales;Leotiaceae;Alatospora;Alatospora_acuminata	underclassification	2
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	UDB005577	Unassigned	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Pseudotomentella;Pseudotomentella	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ478136	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_oxysporum	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_oxysporum	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY243627	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus_cupresseus	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucoagaricus;Leucoagaricus_cupresseus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF512983	Root;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Torrubiella;Lecanicillium_lecanii	Root;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Lecanicillium;Lecanicillium_muscarium	misclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU718102	Root;Basidiomycota;Agaricomycetes;Boletales;Gyroporaceae;Gyroporus;Gyroporus_cyanescens_var_cyanescens	Root;Basidiomycota;Agaricomycetes;Boletales;Gyroporaceae;Gyroporus;Gyroporus_cyanescens	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HM595593	Root;Ascomycota	Root;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Pezicula;Pezicula_sporulosa	underclassification	2
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HM359013	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella_mackenziei	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;Rhinocladiella_mackenziei	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ661031	Root;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae	Root;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Xanthophyllomyces;Xanthophyllomyces_dendrorhous	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF564167	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Hebeloma	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Hebeloma;Hebeloma_cylindrosporum	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ318282	Unassigned	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_clarkeae	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF155483	Root;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Eutypa;Eutypa_spinosa	Root;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Eutypa;Eutypa_spinosa	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU706334	Root;Basidiomycota;Agaricomycetes;Boletales;Gomphidiaceae;Chroogomphus;Chroogomphus_pseudotomentosus	Root;Basidiomycota;Agaricomycetes;Boletales;Gomphidiaceae;Chroogomphus;Chroogomphus_pseudotomentosus	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY194540	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;Conocybe_coprophila	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;Conocybe_coprophila	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AM882744	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_hinnulea	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Inocybe;Inocybe_striata	misclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	HQ328028	Root;Ascomycota;Sordariomycetes	Root;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Nectria;Nectria_mauritiicola	underclassification	3
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EU118610	Unassigned	Root;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;Ceraceomyces;Ceraceomyces_borealis	misclassification	0
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY124147	Root;Ascomycota;Lecanoromycetes;Peltigerales;Nephromataceae;Nephroma	Root;Ascomycota;Lecanoromycetes;Peltigerales;Nephromataceae;Nephroma;Nephroma_parile	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	DQ887774	Root;Ascomycota;Dothideomycetes;Pleosporales;Venturiaceae	Root;Ascomycota;Dothideomycetes;Pleosporales;Venturiaceae;Venturia;Venturia_inaequalis	underclassification	5
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	EF493260	Root;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	Root;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus_grevillei	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	AY725556	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_marksii	Root;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella_marksii	match	7
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	GQ328758	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Melampsoraceae;Melampsora;Melampsora_magnusiana	underclassification	6
F1-REF	6	2	sortmerna	1.0:0.9:5:0.8:1.0	FJ717605	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius	Root;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_anomalus	underclassification	6
