,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
2660,F1-iter4,S1,unite-97-rep-set,blast,1e-09:partial-ref,0.2689393939393939,0.22385706778770362,0.2443361055348437,-0.5388671187124986,3.7446074728076856e-230,-0.6964876305519115,0.0,,,,,"[1.0, 'e', '-', 0.0, 9.0]",,,
77,F1-iter2,S1,unite-97-rep-set,blast,0.001:partial-ref,0.2646490663232453,0.22532894736842105,0.24341131181522058,-0.5787826580160459,6.84116119783144e-265,-0.6987200367672057,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
213,B1-iter0,S1,gg_13_8_otus,blast,0.001:partial-ref,0.848573092603378,0.8180797304884896,0.8330474556889651,0.0902844917703427,4.414018363122491e-05,0.24654470597448155,1.2199055712785605e-29,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
349,B1-iter3,S1,gg_13_8_otus,blast,0.001:partial-ref,0.833139534883721,0.8064153066966798,0.8195596225336003,0.09544523181558286,1.4023695762386428e-05,0.22582476147269384,2.8190606378716826e-25,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
485,F2-iter4,S1,unite-97-rep-set,blast,0.001:partial-ref,0.2729864575908767,0.20602474448628294,0.23482526057633354,-0.5532381326540394,1.4440149054963945e-230,-0.6981166081193706,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
621,B2-iter2,S1,gg_13_8_otus,blast,0.001:partial-ref,0.8280293757649939,0.7626832018038332,0.7940140845070424,0.10306061744358377,2.8466810684463666e-06,0.23647871750485583,1.636449184717525e-27,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
757,B1-iter4,S1,gg_13_8_otus,blast,0.001:partial-ref,0.8367697594501718,0.8040726472206935,0.8200954252034803,0.09036232515492132,3.340490444218702e-05,0.23271974727516895,3.0178801977113792e-27,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
893,F1-iter1,S1,unite-97-rep-set,blast,0.001:partial-ref,0.2644728823887873,0.2229070364663585,0.241917502787068,-0.6202888334103227,0.0,-0.7076750532282289,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1029,B1-iter2,S1,gg_13_8_otus,blast,0.001:partial-ref,0.85167745732784,0.8097369893676553,0.8301778542742397,0.09148164812035176,3.518390837736239e-05,0.24135011738524548,2.0647172994839728e-28,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1165,F2-iter0,S1,unite-97-rep-set,blast,0.001:partial-ref,0.26726519337016574,0.20240585774058578,0.23035714285714284,-0.5920717160617666,8.522210681342382e-281,-0.7090734536350417,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1301,F2-iter3,S1,unite-97-rep-set,blast,0.001:partial-ref,0.2669461914744934,0.20471596998928188,0.23172581134364575,-0.5244647539865965,9.47806141656785e-206,-0.6857555395156918,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1437,F2-iter1,S1,unite-97-rep-set,blast,0.001:partial-ref,0.25998645903859174,0.19753086419753085,0.22449576147325342,-0.5812131278979731,5.478053404372494e-274,-0.7051261374556169,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1573,B2-iter3,S1,gg_13_8_otus,blast,0.001:partial-ref,0.8266423357664233,0.7682306387789711,0.7963668326985057,0.100753836916455,4.759046154323397e-06,0.2240205876633975,8.89468486616633e-25,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1709,F1-iter3,S1,unite-97-rep-set,blast,0.001:partial-ref,0.2756052141527002,0.23492063492063492,0.25364181662382174,-0.5267425643698451,7.096766405562172e-218,-0.6838603922453668,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1845,B1-iter1,S1,gg_13_8_otus,blast,0.001:partial-ref,0.8644470868014269,0.8173130972456436,0.8402195897139555,0.09596237134765752,1.6598217857580523e-05,0.2586777615558118,4.802798089799209e-32,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
1981,F1-iter0,S1,unite-97-rep-set,blast,0.001:partial-ref,0.2710733778047301,0.2311271975180972,0.24951158247278812,-0.5616391613397045,3.1289071516935492e-260,-0.692985336253402,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
2117,B2-iter0,S1,gg_13_8_otus,blast,0.001:partial-ref,0.82335148215366,0.7611856823266219,0.7910491136297588,0.09979639463861585,5.1137231398759126e-06,0.22436381025547594,3.819272126535518e-25,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
2253,B2-iter4,S1,gg_13_8_otus,blast,0.001:partial-ref,0.8285539963392312,0.7573898494143892,0.7913752913752915,0.10237555638340522,2.986109002421737e-06,0.2395330820832651,1.8861878568126374e-28,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
2389,F2-iter2,S1,unite-97-rep-set,blast,0.001:partial-ref,0.27441197434069853,0.20923913043478262,0.23743447425223563,-0.5328462129140072,2.1267590954205027e-209,-0.6988249535075942,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
2525,B2-iter1,S1,gg_13_8_otus,blast,0.001:partial-ref,0.8317073170731707,0.7519294377067255,0.7898089171974523,0.1070272336850556,9.386773292488365e-07,0.24149621891511344,4.0804642579164497e-29,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
2661,F1-iter4,S1,unite-97-rep-set,blast,0.001:partial-ref,0.26406926406926406,0.22438255386232264,0.24261363636363636,-0.5433493842636898,3.802684230467925e-237,-0.7002439390250701,0.0,,,,,"[0.0, '.', 0.0, 0.0, 1.0]",,,
78,F1-iter2,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.26944617299315493,0.23739035087719298,0.25240454677936464,-0.5752066180802664,1.0602071616425269e-263,-0.6913144582300456,0.0,,"[0.0, '.', 0.0]",,,,,,
214,B1-iter0,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.7155576382380506,0.8573834924199888,0.7800766283524904,0.06347914859099696,0.0019121243469928271,0.08884584953809577,1.3740202549530968e-05,,"[0.0, '.', 0.0]",,,,,,
350,B1-iter3,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.7126546146527117,0.842993809791784,0.7723640113431296,0.06906205068025377,0.0007457736629615077,0.08408329316940254,3.9908745803722854e-05,,"[0.0, '.', 0.0]",,,,,,
486,F2-iter4,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.24984728161270617,0.22001075847229692,0.2339816933638444,-0.5903712882545354,2.039589704411731e-289,-0.720927017210356,0.0,,"[0.0, '.', 0.0]",,,,,,
622,B2-iter2,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.6288303841173932,0.8213077790304397,0.7122952823270594,0.06175347729990335,0.0015198547783659643,0.006072001832819149,0.7554316986010339,,"[0.0, '.', 0.0]",,,,,,
758,B1-iter4,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.7231132075471698,0.8436984039625757,0.7787655575311151,0.06654630657842552,0.0010956933398914982,0.10145835374989202,6.201168868976446e-07,,"[0.0, '.', 0.0]",,,,,,
894,F1-iter1,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.26416184971098267,0.2347200821777093,0.24857220560239324,-0.6191412354569014,0.0,-0.7034747642676039,0.0,,"[0.0, '.', 0.0]",,,,,,
1030,B1-iter2,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.7298850574712644,0.8528259653049804,0.7865806451612903,0.06486425854601179,0.0016511187579912464,0.09436771340141058,4.574415984804378e-06,,"[0.0, '.', 0.0]",,,,,,
1166,F2-iter0,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.2403846153846154,0.20920502092050208,0.22371364653243847,-0.6299397828669302,0.0,-0.7328337081843405,0.0,,"[0.0, '.', 0.0]",,,,,,
1302,F2-iter3,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.23439412484700123,0.2052518756698821,0.21885714285714286,-0.5613937342678812,2.1516404742054367e-258,-0.7165299409627135,0.0,,"[0.0, '.', 0.0]",,,,,,
1438,F2-iter1,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.23756582796957285,0.2088477366255144,0.22228305502326853,-0.6155394375493956,0.0,-0.7275870690300444,0.0,,"[0.0, '.', 0.0]",,,,,,
1574,B2-iter3,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.629757785467128,0.823063877897117,0.7135506003430532,0.05904338670344933,0.002475887999829457,-0.009706256156211537,0.6191379315596227,,"[0.0, '.', 0.0]",,,,,,
1710,F1-iter3,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.2789034564958284,0.24761904761904763,0.26233183856502246,-0.5215590271912796,7.214108574060718e-216,-0.6762894769968599,0.0,,"[0.0, '.', 0.0]",,,,,,
1846,B1-iter1,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.7263207996192289,0.8577852726250703,0.7865979381443299,0.06776093773340211,0.0010030747081425373,0.10168959012514235,7.654386863625928e-07,,"[0.0, '.', 0.0]",,,,,,
1982,F1-iter0,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.2734741784037559,0.24095139607032057,0.2561847168774051,-0.5603252443170816,1.0282595629174916e-261,-0.688027886820863,0.0,,"[0.0, '.', 0.0]",,,,,,
2118,B2-iter0,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.63314630988347,0.8204697986577181,0.7147381242387332,0.06043089227305333,0.0019015932180714173,0.005513259101574016,0.7771484716155106,,"[0.0, '.', 0.0]",,,,,,
2254,B2-iter4,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.6416881998277347,0.8310094813162298,0.724179829890644,0.05852839819235903,0.0027012899490115754,0.009159085797292018,0.639034014411134,,"[0.0, '.', 0.0]",,,,,,
2390,F2-iter2,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.24647455548743102,0.2184782608695652,0.23163353500432152,-0.5613933756354244,1.9161703302356137e-254,-0.7201031374184663,0.0,,"[0.0, '.', 0.0]",,,,,,
2526,B2-iter1,S1,gg_13_8_otus,rdp,0.0:partial-ref,0.6408815903197925,0.8175303197353914,0.7185077519379843,0.06326277063532729,0.0011327275603924037,0.007600763634908018,0.6960006492367412,,"[0.0, '.', 0.0]",,,,,,
2662,F1-iter4,S1,unite-97-rep-set,rdp,0.0:partial-ref,0.2672566371681416,0.23804519180241723,0.2518065591995553,-0.5402681999628232,7.142417292441934e-238,-0.6939248915058823,0.0,,"[0.0, '.', 0.0]",,,,,,
79,F1-iter2,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.340632603406326,0.23026315789473684,0.2747791952894995,-0.5124753754174916,1.4328130583434204e-176,-0.6345741706624145,3.446554890561614e-297,,"[0.0, '.', 4.0]",,,,,,
215,B1-iter0,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.810446957458266,0.8450308815272319,0.8273776800439804,0.07722670595922904,0.0003571017883793005,0.1842501187204328,9.650795525180255e-18,,"[0.0, '.', 4.0]",,,,,,
351,B1-iter3,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8028399781540142,0.827236916150816,0.8148558758314857,0.08443429334905858,9.275020393482949e-05,0.17977954246537522,5.4659203172254154e-17,,"[0.0, '.', 4.0]",,,,,,
487,F2-iter4,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.37676767676767675,0.20064550833781603,0.26184626184626186,-0.4731971167384491,2.2232366027742887e-138,-0.6221739698976643,2.579736982621301e-265,,"[0.0, '.', 4.0]",,,,,,
623,B2-iter2,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8519515477792732,0.713641488162345,0.7766871165644171,0.07459403871417888,0.0008576211963109829,0.21904510352187298,4.351429792292372e-23,,"[0.0, '.', 4.0]",,,,,,
759,B1-iter4,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8114930182599356,0.8315905338470005,0.8214188638216907,0.0800007014184619,0.0001923900005631326,0.19979131801880337,5.880462207143898e-21,,"[0.0, '.', 4.0]",,,,,,
895,F1-iter1,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.3374233128834356,0.22598870056497175,0.27068594278683483,-0.5697335894727273,1.1051495899960776e-241,-0.6526674663083742,0.0,,"[0.0, '.', 4.0]",,,,,,
1031,B1-iter2,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8201320132013201,0.8343592613318411,0.8271844660194175,0.0807570345721666,0.00020164753834580988,0.19706044404805623,5.965845546382398e-20,,"[0.0, '.', 4.0]",,,,,,
1167,F2-iter0,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.3594704684317719,0.1846234309623431,0.24395300621976504,-0.5347285705182523,6.1851586417202e-188,-0.6440611577425024,9.317704748039935e-298,,"[0.0, '.', 4.0]",,,,,,
1303,F2-iter3,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.36279547790339156,0.18917470525187566,0.24867911236350823,-0.43067579031263453,8.096538335881534e-113,-0.6002624803834351,2.7265344599795156e-243,,"[0.0, '.', 4.0]",,,,,,
1439,F2-iter1,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.34452975047984646,0.18467078189300412,0.2404554588077696,-0.5119834325237966,1.6160763575920732e-175,-0.6375206636575361,1.1668906409571537e-299,,"[0.0, '.', 4.0]",,,,,,
1575,B2-iter3,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8436460412508316,0.7167891464104014,0.7750611246943766,0.0842643131239078,0.00015901844065250087,0.19402833442273104,1.8864987369204683e-18,,"[0.0, '.', 4.0]",,,,,,
1711,F1-iter3,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.356078431372549,0.2402116402116402,0.2868878357030016,-0.45123138358004183,4.032194854072009e-136,-0.6137720478102405,1.991874788821271e-280,,"[0.0, '.', 4.0]",,,,,,
1847,B1-iter1,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.815359477124183,0.8414839797639123,0.8282157676348548,0.08324240400902114,0.0001253825360425309,0.19938809375150923,1.9703052981384032e-20,,"[0.0, '.', 4.0]",,,,,,
1983,F1-iter0,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.3411320754716981,0.23371251292657705,0.2773857011353176,-0.5026058782381897,1.330882831884176e-179,-0.6354229539711411,2.5140125e-317,,"[0.0, '.', 4.0]",,,,,,
2119,B2-iter0,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8485657104736491,0.7114093959731543,0.773958016428354,0.08470475687078431,0.00014079113031772612,0.2377784063865861,2.6923021411946223e-27,,"[0.0, '.', 4.0]",,,,,,
2255,B2-iter4,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.860650298606503,0.7233686558839934,0.786060606060606,0.07932524251485942,0.0003800300663909482,0.21777665477409094,6.264215086500046e-23,,"[0.0, '.', 4.0]",,,,,,
2391,F2-iter2,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.3613861386138614,0.1983695652173913,0.256140350877193,-0.4546723596645923,4.7788177831616164e-127,-0.6330053052098957,2.2488692618283195e-278,,"[0.0, '.', 4.0]",,,,,,
2527,B2-iter1,S1,gg_13_8_otus,rdp,0.4:partial-ref,0.8529801324503311,0.7100330760749725,0.7749699157641395,0.08612595882314589,9.982149335391731e-05,0.22289843590201575,2.4408848183918544e-24,,"[0.0, '.', 4.0]",,,,,,
2663,F1-iter4,S1,unite-97-rep-set,rdp,0.4:partial-ref,0.3412322274881517,0.22700998423541777,0.2726412117387188,-0.47716668527853945,1.1502984957589168e-155,-0.639525198396075,1.073427198e-314,,"[0.0, '.', 4.0]",,,,,,
80,F1-iter2,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.6403269754768393,0.1288377192982456,0.21451392058420812,-0.22098940095957628,4.604882532234749e-23,-0.32958929673480813,8.785191149437335e-51,,"[1.0, '.', 0.0]",,,,,,
216,B1-iter0,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9660144181256437,0.5266704098820887,0.681686046511628,0.12660454317186146,6.292261685114408e-08,0.39405097055099536,1.903342250565985e-68,,"[1.0, '.', 0.0]",,,,,,
352,B1-iter3,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9653767820773931,0.5334833989870569,0.6872055092424791,0.1156209370215251,8.076778080294582e-07,0.37837359411280347,9.968029788751672e-63,,"[1.0, '.', 0.0]",,,,,,
488,F2-iter4,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.6779661016949152,0.04303388918773534,0.08093070308548306,-0.12094066037834537,1.2677391011115016e-07,-0.2127958505269476,7.278649202964041e-21,,"[1.0, '.', 0.0]",,,,,,
624,B2-iter2,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9903846153846154,0.0580608793686584,0.10969116080937168,0.01903958225241548,0.4227499827173926,0.12481447342038329,1.3242052212228176e-07,,"[1.0, '.', 0.0]",,,,,,
760,B1-iter4,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9693069306930693,0.538800220143093,0.6926070038910506,0.12285260909748694,1.17245323750668e-07,0.3750013374753927,8.779840381615993e-63,,"[1.0, '.', 0.0]",,,,,,
896,F1-iter1,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.5952380952380952,0.11556240369799692,0.19354838709677422,-0.3312388739251554,5.9294872040057044e-55,-0.42084765578732286,6.425620211723273e-91,,"[1.0, '.', 0.0]",,,,,,
1032,B1-iter2,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9617321248741189,0.5344152210408506,0.6870503597122303,0.11681475854085148,5.613826946623896e-07,0.3978019486003308,2.9969505858639245e-70,,"[1.0, '.', 0.0]",,,,,,
1168,F2-iter0,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.6982758620689655,0.04236401673640167,0.07988165680473373,-0.10097958568656347,8.03460383089971e-06,-0.1904641048566743,2.3205926531123605e-17,,"[1.0, '.', 0.0]",,,,,,
1304,F2-iter3,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.6935483870967742,0.04608788853161844,0.0864321608040201,-0.04521805779473023,0.04851875994464189,-0.13503130223056303,3.3124875679318406e-09,,"[1.0, '.', 0.0]",,,,,,
1440,F2-iter1,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.6330935251798561,0.04526748971193416,0.08449351896303409,-0.15482912654847383,3.5724049678053967e-12,-0.23975638251694634,1.7700537411339393e-27,,"[1.0, '.', 0.0]",,,,,,
1576,B2-iter3,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9736842105263158,0.06274731486715658,0.11789697291556027,0.020082411095587515,0.3981887994145956,0.11707127884503767,7.74624353905189e-07,,"[1.0, '.', 0.0]",,,,,,
1712,F1-iter3,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.610079575596817,0.12169312169312169,0.20291133656815172,-0.2370617632777064,2.0436727343270684e-27,-0.36734499730438275,4.212260273779441e-66,,"[1.0, '.', 0.0]",,,,,,
1848,B1-iter1,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9672293942403177,0.5474985947161327,0.6992103374012922,0.1173780952733148,5.432165689092919e-07,0.39782811499679,9.010990239630263e-70,,"[1.0, '.', 0.0]",,,,,,
1984,F1-iter0,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.5802816901408451,0.10651499482936919,0.1799912625600699,-0.2549671283375329,2.8762019122475323e-32,-0.3948277897896578,1.1587057567099438e-78,,"[1.0, '.', 0.0]",,,,,,
2120,B2-iter0,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9736842105263158,0.06208053691275168,0.11671924290220821,0.013387462774383553,0.5712646060953799,0.13994181990953408,2.72235088709934e-09,,"[1.0, '.', 0.0]",,,,,,
2256,B2-iter4,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9908256880733946,0.06023424428332404,0.11356466876971608,0.012798790629596258,0.5879939916139696,0.11819411038564642,5.158987307539143e-07,,"[1.0, '.', 0.0]",,,,,,
2392,F2-iter2,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.6833333333333333,0.04456521739130435,0.0836734693877551,-0.11086148408470048,1.4651257024371537e-06,-0.22011242913351084,4.867072508440233e-22,,"[1.0, '.', 0.0]",,,,,,
2528,B2-iter1,S1,gg_13_8_otus,rdp,1.0:partial-ref,0.9901960784313726,0.05567805953693495,0.10542797494780792,0.01119498379271798,0.6336297443394652,0.12283447869609522,1.5261245420446676e-07,,"[1.0, '.', 0.0]",,,,,,
2664,F1-iter4,S1,unite-97-rep-set,rdp,1.0:partial-ref,0.5752688172043011,0.11245401996847083,0.18813186813186814,-0.2561895579580243,3.0287447710048754e-32,-0.42252381716572157,4.924692940492421e-90,,"[1.0, '.', 0.0]",,,,,,
81,F1-iter2,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9591836734693877,0.9018640350877193,0.929641141565414,-0.002045806979988844,0.9291017305138409,-0.015388222378996801,0.5033075444922828,,"[0.0, '.', 0.0]",,,,,,
217,B1-iter0,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8834355828220859,0.970241437394722,0.9248059941129247,0.03487155417941874,0.11816773295912918,0.1042900158028948,2.808599199263118e-06,,"[0.0, '.', 0.0]",,,,,,
353,B1-iter3,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8923628908252178,0.979741136747327,0.9340128755364807,0.030780722823607116,0.17020785576876088,0.09276458663035968,3.4521669723736386e-05,,"[0.0, '.', 0.0]",,,,,,
489,F2-iter4,S1,unite-97-rep-set,rdp,0.0:full-ref,0.931350114416476,0.8757396449704142,0.9026892154144719,-0.02854176973518548,0.20438252476207874,-0.05726060369097547,0.01084128098228679,,"[0.0, '.', 0.0]",,,,,,
625,B2-iter2,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8105769230769231,0.9503945885005637,0.8749351323300467,0.041787284434873076,0.0517246613383504,0.09252276446437027,1.59748619995809e-05,,"[0.0, '.', 0.0]",,,,,,
761,B1-iter4,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8956962025316456,0.9735828288387451,0.9330168776371308,0.03337822160257175,0.13341549719904605,0.11195684045682723,4.4567667919597645e-07,,"[0.0, '.', 0.0]",,,,,,
897,F1-iter1,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9607843137254902,0.9060092449922958,0.9325931800158604,0.0007830900106349336,0.9719481548596308,-0.012606824829324757,0.5713001594186115,,"[0.0, '.', 0.0]",,,,,,
1033,B1-iter2,S1,gg_13_8_otus,rdp,0.0:full-ref,0.9006690684508492,0.9792949076664801,0.938337801608579,0.029131438915360963,0.19507073052941493,0.09427860375804156,2.647477862191995e-05,,"[0.0, '.', 0.0]",,,,,,
1169,F2-iter0,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9264787175234936,0.8765690376569037,0.9008331093791991,-0.03910581962375357,0.07705660134860624,-0.06863411678354331,0.0018994827916362427,,"[0.0, '.', 0.0]",,,,,,
1305,F2-iter3,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9176136363636364,0.8654876741693462,0.890788747931605,-0.0040718962734238,0.8551997313279793,-0.032739728781684026,0.1421947827964147,,"[0.0, '.', 0.0]",,,,,,
1441,F2-iter1,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9282998370450842,0.8791152263374485,0.9030383091149273,-0.03064024849660917,0.16284919229482367,-0.05582648902931497,0.010956523046794156,,"[0.0, '.', 0.0]",,,,,,
1577,B2-iter3,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8067307692307693,0.9485585076314302,0.8719147830605352,0.041803342167282105,0.05147313455708059,0.08266402571996483,0.00011524361559007609,,"[0.0, '.', 0.0]",,,,,,
1713,F1-iter3,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9601571268237935,0.9052910052910053,0.9319172113289759,0.014344291370673017,0.5255337704061027,-0.006047712520359424,0.78897364692275,,"[0.0, '.', 0.0]",,,,,,
1849,B1-iter1,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8946824987093444,0.9741427768409219,0.9327233584499461,0.035285764146708885,0.11622799948366948,0.11185753245944624,5.924786985797907e-07,,"[0.0, '.', 0.0]",,,,,,
1985,F1-iter0,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9637445887445888,0.9208893485005171,0.9418297197250132,0.021147131613097874,0.3444141321151821,0.01259303099229577,0.5734426693666315,,"[0.0, '.', 0.0]",,,,,,
2121,B2-iter0,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8122586872586872,0.9412751677852349,0.8720207253886011,0.045098989491383294,0.035369229595060434,0.10475714716337943,9.65860833386322e-07,,"[0.0, '.', 0.0]",,,,,,
2257,B2-iter4,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8144624167459562,0.954824316787507,0.8790757381258023,0.03884593233376382,0.06958113484953096,0.08731173989819695,4.4096461908872485e-05,,"[0.0, '.', 0.0]",,,,,,
2393,F2-iter2,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9320776255707762,0.8875,0.9092427616926503,-0.0059701374739795626,0.7917217307899175,-0.03338309503798927,0.13966916841068602,,"[0.0, '.', 0.0]",,,,,,
2529,B2-iter1,S1,gg_13_8_otus,rdp,0.0:full-ref,0.8231884057971014,0.9393605292171996,0.8774459320288363,0.04728800906125589,0.027253463549777188,0.10776103648099306,4.5776436427849855e-07,,"[0.0, '.', 0.0]",,,,,,
2665,F1-iter4,S1,unite-97-rep-set,rdp,0.0:full-ref,0.9518272425249169,0.9033105622700999,0.9269344836883256,0.002582313082828317,0.9083473993168332,-0.015561996512165086,0.4877967295348422,,"[0.0, '.', 0.0]",,,,,,
