,Dataset,level,iteration,Method,Parameters,match_ratio,overclassification_ratio,underclassification_ratio,misclassification_ratio,mismatch_level_list,Precision,Recall,F-measure
490,B1-REF,6,2,uclust,1.0:0.9:5,0.0,0.0,0.027932960893854747,0.9720670391061452,"[18, 255, 47, 21, 13, 3, 1, 0]","[0, 0.23943661971830985, 0.10704225352112676, 0.048158640226628892, 0.012012012012012012, 0.0045662100456621002, 0.0]","[0, 0.23743016759776536, 0.10614525139664804, 0.047486033519553071, 0.0111731843575419, 0.0027932960893854749, 0.0]","[0, 0.2384291725105189, 0.10659186535764376, 0.047819971870604785, 0.011577424023154849, 0.0034662045060658577, 0.0]"
491,B1-REF,6,2,vsearch,1:0.51:0.8,0.002793296089385475,0.0,0.0,0.9972067039106145,"[14, 246, 50, 29, 14, 4, 0, 1]","[0, 0.27374301675977653, 0.13407821229050279, 0.053072625698324022, 0.014005602240896359, 0.0028011204481792717, 0.0028328611898016999]","[0, 0.27374301675977653, 0.13407821229050279, 0.053072625698324022, 0.013966480446927373, 0.0027932960893854749, 0.0027932960893854749]","[0, 0.27374301675977653, 0.13407821229050279, 0.053072625698324022, 0.013986013986013986, 0.0027972027972027968, 0.0028129395218002813]"
492,B1-REF,6,2,vsearch,1:0.51:0.9,0.002793296089385475,0.0,0.008379888268156424,0.9888268156424581,"[19, 241, 45, 31, 18, 2, 1, 1]","[0, 0.27605633802816903, 0.14929577464788732, 0.061971830985915494, 0.011267605633802818, 0.0056338028169014088, 0.0028490028490028491]","[0, 0.27374301675977653, 0.14804469273743018, 0.061452513966480445, 0.0111731843575419, 0.0055865921787709499, 0.0027932960893854749]","[0, 0.27489481065918653, 0.14866760168302945, 0.061711079943899023, 0.011220196353436187, 0.0056100981767180933, 0.0028208744710860366]"
493,B1-REF,6,2,vsearch,1:0.51:0.97,0.0,0.0,0.0893854748603352,0.9106145251396648,"[48, 226, 41, 24, 18, 0, 1, 0]","[0, 0.25766871165644173, 0.13190184049079753, 0.058282208588957052, 0.0030674846625766872, 0.0030674846625766872, 0.0]","[0, 0.23463687150837989, 0.12011173184357542, 0.053072625698324022, 0.0027932960893854749, 0.0027932960893854749, 0.0]","[0, 0.24561403508771931, 0.1257309941520468, 0.055555555555555559, 0.0029239766081871348, 0.0029239766081871348, 0.0]"
494,B1-REF,6,2,vsearch,1:0.51:0.99,0.0,0.0,0.26256983240223464,0.7374301675977654,"[107, 178, 37, 21, 10, 4, 1, 0]","[0, 0.27651515151515149, 0.13636363636363635, 0.056818181818181816, 0.01893939393939394, 0.003787878787878788, 0.0]","[0, 0.20391061452513967, 0.1005586592178771, 0.04189944134078212, 0.013966480446927373, 0.0027932960893854749, 0.0]","[0, 0.23472668810289388, 0.11575562700964631, 0.048231511254019296, 0.016077170418006433, 0.0032154340836012861, 0.0]"
495,B1-REF,6,2,vsearch,1:0.99:0.8,0.0,0.0,0.0,1.0,"[16, 241, 53, 28, 14, 4, 2, 0]","[0, 0.28212290502793297, 0.13407821229050279, 0.055865921787709494, 0.01680672268907563, 0.0056022408963585435, 0.0]","[0, 0.28212290502793297, 0.13407821229050279, 0.055865921787709494, 0.016759776536312849, 0.0055865921787709499, 0.0]","[0, 0.28212290502793297, 0.13407821229050279, 0.055865921787709494, 0.016783216783216783, 0.0055944055944055935, 0.0]"
496,B1-REF,6,2,vsearch,1:0.99:0.9,0.0,0.0,0.008379888268156424,0.9916201117318436,"[19, 227, 51, 34, 21, 4, 2, 0]","[0, 0.3154929577464789, 0.17183098591549295, 0.07605633802816901, 0.016901408450704224, 0.0056338028169014088, 0.0]","[0, 0.31284916201117319, 0.17039106145251395, 0.075418994413407825, 0.016759776536312849, 0.0055865921787709499, 0.0]","[0, 0.31416549789621318, 0.17110799438990182, 0.075736325385694248, 0.016830294530154274, 0.0056100981767180933, 0.0]"
497,B1-REF,6,2,vsearch,1:0.99:0.97,0.002793296089385475,0.0,0.0893854748603352,0.9078212290502793,"[46, 218, 44, 26, 18, 3, 2, 1]","[0, 0.28834355828220859, 0.15337423312883436, 0.073619631901840496, 0.018404907975460124, 0.009202453987730062, 0.0030674846625766872]","[0, 0.26256983240223464, 0.13966480446927373, 0.067039106145251395, 0.016759776536312849, 0.0083798882681564244, 0.0027932960893854749]","[0, 0.27485380116959063, 0.14619883040935672, 0.070175438596491238, 0.01754385964912281, 0.0087719298245614048, 0.0029239766081871348]"
498,B1-REF,6,2,vsearch,1:0.99:0.99,0.00558659217877095,0.0,0.26256983240223464,0.7318435754189944,"[105, 169, 37, 28, 15, 1, 1, 2]","[0, 0.31818181818181818, 0.17803030303030304, 0.071969696969696975, 0.015151515151515152, 0.011363636363636364, 0.007575757575757576]","[0, 0.23463687150837989, 0.13128491620111732, 0.053072625698324022, 0.0111731843575419, 0.0083798882681564244, 0.0055865921787709499]","[0, 0.270096463022508, 0.15112540192926044, 0.061093247588424437, 0.012861736334405145, 0.0096463022508038575, 0.0064308681672025723]"
499,B1-REF,6,2,vsearch,10:0.51:0.8,0.0,0.0,0.019553072625698324,0.9804469273743017,"[16, 233, 51, 29, 22, 4, 3, 0]","[0, 0.30446927374301674, 0.16292134831460675, 0.082386363636363633, 0.020588235294117647, 0.010869565217391304, 0.0]","[0, 0.30446927374301674, 0.16201117318435754, 0.081005586592178769, 0.019553072625698324, 0.0083798882681564244, 0.0]","[0, 0.30446927374301674, 0.16246498599439776, 0.081690140845070411, 0.020057306590257878, 0.0094637223974763408, 0.0]"
500,B1-REF,6,2,vsearch,10:0.51:0.9,0.002793296089385475,0.0,0.013966480446927373,0.9832402234636871,"[19, 230, 56, 31, 16, 4, 1, 1]","[0, 0.30704225352112674, 0.14929577464788732, 0.061971830985915494, 0.017492711370262391, 0.0070422535211267607, 0.0059171597633136093]","[0, 0.30446927374301674, 0.14804469273743018, 0.061452513966480445, 0.016759776536312849, 0.0055865921787709499, 0.0027932960893854749]","[0, 0.30575035063113604, 0.14866760168302945, 0.061711079943899023, 0.017118402282453638, 0.0062305295950155761, 0.0037950664136622396]"
501,B1-REF,6,2,vsearch,10:0.51:0.97,0.0,0.0,0.0893854748603352,0.9106145251396648,"[45, 215, 48, 21, 22, 4, 3, 0]","[0, 0.30061349693251532, 0.15337423312883436, 0.088957055214723926, 0.021604938271604937, 0.010344827586206896, 0.0]","[0, 0.27374301675977653, 0.13966480446927373, 0.081005586592178769, 0.019553072625698324, 0.0083798882681564244, 0.0]","[0, 0.28654970760233917, 0.14619883040935672, 0.08479532163742691, 0.020527859237536656, 0.0092592592592592605, 0.0]"
502,B1-REF,6,2,vsearch,10:0.51:0.99,0.0,0.0,0.26256983240223464,0.7374301675977654,"[107, 181, 33, 24, 7, 5, 1, 0]","[0, 0.26515151515151514, 0.14015151515151514, 0.04924242424242424, 0.022813688212927757, 0.0039840637450199202, 0.0]","[0, 0.19553072625698323, 0.10335195530726257, 0.036312849162011177, 0.016759776536312849, 0.0027932960893854749, 0.0]","[0, 0.22508038585209003, 0.11897106109324759, 0.041800643086816726, 0.019323671497584544, 0.0032840722495894904, 0.0]"
503,B1-REF,6,2,vsearch,10:0.99:0.8,0.0,0.0,0.05027932960893855,0.9497206703910615,"[14, 243, 52, 22, 18, 5, 4, 0]","[0, 0.28450704225352114, 0.14202898550724638, 0.080357142857142863, 0.030508474576271188, 0.027972027972027972, 0.0]","[0, 0.28212290502793297, 0.13687150837988826, 0.075418994413407825, 0.025139664804469275, 0.0111731843575419, 0.0]","[0, 0.28330995792426367, 0.139402560455192, 0.077809798270893391, 0.027565084226646247, 0.015968063872255491, 0.0]"
504,B1-REF,6,2,vsearch,10:0.99:0.9,0.0,0.0,0.027932960893854747,0.9720670391061452,"[19, 242, 49, 27, 14, 6, 1, 0]","[0, 0.27401129943502822, 0.13559322033898305, 0.060171919770773637, 0.022222222222222223, 0.0062111801242236021, 0.0]","[0, 0.27094972067039108, 0.13407821229050279, 0.058659217877094973, 0.019553072625698324, 0.0027932960893854749, 0.0]","[0, 0.27247191011235949, 0.1348314606741573, 0.059405940594059403, 0.020802377414561667, 0.0038535645472061661, 0.0]"
505,B1-REF,6,2,vsearch,10:0.99:0.97,0.0,0.0,0.1005586592178771,0.8994413407821229,"[48, 218, 40, 33, 17, 1, 1, 0]","[0, 0.2822085889570552, 0.15950920245398773, 0.058461538461538461, 0.0064308681672025723, 0.0046728971962616819, 0.0]","[0, 0.25698324022346369, 0.14525139664804471, 0.053072625698324022, 0.0055865921787709499, 0.0027932960893854749, 0.0]","[0, 0.26900584795321636, 0.15204678362573099, 0.055636896046852125, 0.0059790732436472357, 0.0034965034965034965, 0.0]"
506,B1-REF,6,2,vsearch,10:0.99:0.99,0.008379888268156424,0.0,0.2681564245810056,0.723463687150838,"[107, 168, 34, 25, 17, 3, 1, 3]","[0, 0.31439393939393939, 0.18560606060606061, 0.09125475285171103, 0.027237354085603113, 0.018433179723502304, 0.018181818181818181]","[0, 0.23184357541899442, 0.13687150837988826, 0.067039106145251395, 0.019553072625698324, 0.0111731843575419, 0.0083798882681564244]","[0, 0.26688102893890675, 0.157556270096463, 0.077294685990338174, 0.022764227642276424, 0.013913043478260872, 0.011472275334608031]"
507,F1-REF,6,0,blast,0.001,0.0024449877750611247,0.0,0.0,0.9975550122249389,"[18, 219, 85, 63, 22, 0, 1, 1]","[0, 0.43989769820971869, 0.22250639386189258, 0.061381074168797956, 0.0051150895140664966, 0.0051150895140664966, 0.0025575447570332483]","[0, 0.42053789731051344, 0.21271393643031786, 0.058679706601466992, 0.0048899755501222494, 0.0048899755501222494, 0.0024449877750611247]","[0, 0.43000000000000005, 0.21750000000000003, 0.060000000000000005, 0.0050000000000000001, 0.0050000000000000001, 0.0025000000000000001]"
508,F1-REF,6,0,blast,1,0.0024449877750611247,0.0,0.0,0.9975550122249389,"[18, 219, 85, 63, 22, 0, 1, 1]","[0, 0.43989769820971869, 0.22250639386189258, 0.061381074168797956, 0.0051150895140664966, 0.0051150895140664966, 0.0025575447570332483]","[0, 0.42053789731051344, 0.21271393643031786, 0.058679706601466992, 0.0048899755501222494, 0.0048899755501222494, 0.0024449877750611247]","[0, 0.43000000000000005, 0.21750000000000003, 0.060000000000000005, 0.0050000000000000001, 0.0050000000000000001, 0.0025000000000000001]"
509,F1-REF,6,0,blast,1000,0.0024449877750611247,0.0,0.0,0.9975550122249389,"[18, 219, 85, 63, 22, 0, 1, 1]","[0, 0.43989769820971869, 0.22250639386189258, 0.061381074168797956, 0.0051150895140664966, 0.0051150895140664966, 0.0025575447570332483]","[0, 0.42053789731051344, 0.21271393643031786, 0.058679706601466992, 0.0048899755501222494, 0.0048899755501222494, 0.0024449877750611247]","[0, 0.43000000000000005, 0.21750000000000003, 0.060000000000000005, 0.0050000000000000001, 0.0050000000000000001, 0.0025000000000000001]"
510,F1-REF,6,0,blast,1e-10,0.0024449877750611247,0.0,0.0,0.9975550122249389,"[21, 218, 83, 63, 22, 0, 1, 1]","[0, 0.43814432989690721, 0.22422680412371135, 0.061855670103092786, 0.0051546391752577319, 0.0051546391752577319, 0.0025773195876288659]","[0, 0.41564792176039123, 0.21271393643031786, 0.058679706601466992, 0.0048899755501222494, 0.0048899755501222494, 0.0024449877750611247]","[0, 0.42659974905897113, 0.21831869510664995, 0.060225846925972402, 0.005018820577164366, 0.005018820577164366, 0.002509410288582183]"
511,F1-REF,6,0,blast+,0.001:1:0.51:0.8,0.0024449877750611247,0.0,0.034229828850855744,0.9633251833740831,"[14, 217, 71, 74, 26, 5, 1, 1]","[0, 0.45063291139240508, 0.27088607594936709, 0.083544303797468356, 0.017721518987341773, 0.0050632911392405064, 0.0025316455696202532]","[0, 0.4352078239608802, 0.26161369193154033, 0.080684596577017112, 0.017114914425427872, 0.0048899755501222494, 0.0024449877750611247]","[0, 0.44278606965174128, 0.26616915422885573, 0.082089552238805985, 0.017412935323383085, 0.0049751243781094526, 0.0024875621890547263]"
512,F1-REF,6,0,blast+,0.001:1:0.51:0.97,0.0,0.0,0.4474327628361858,0.5525672371638142,"[183, 136, 39, 34, 13, 3, 1, 0]","[0, 0.39823008849557523, 0.22566371681415928, 0.075221238938053103, 0.017699115044247787, 0.0044247787610619468, 0.0]","[0, 0.22004889975550121, 0.12469437652811736, 0.041564792176039117, 0.0097799511002444987, 0.0024449877750611247, 0.0]","[0, 0.28346456692913385, 0.16062992125984252, 0.053543307086614172, 0.012598425196850394, 0.0031496062992125984, 0.0]"
513,F1-REF,6,0,blast+,0.001:1:0.51:0.99,0.0,0.0,0.7799511002444988,0.2200488997555012,"[319, 53, 19, 16, 1, 0, 1, 0]","[0, 0.41111111111111109, 0.20000000000000001, 0.022222222222222223, 0.011111111111111112, 0.011111111111111112, 0.0]","[0, 0.090464547677261614, 0.044009779951100246, 0.0048899755501222494, 0.0024449877750611247, 0.0024449877750611247, 0.0]","[0, 0.14829659318637273, 0.072144288577154311, 0.0080160320641282558, 0.0040080160320641279, 0.0040080160320641279, 0.0]"
514,F1-REF,6,0,blast+,0.001:1:0.75:0.8,0.0024449877750611247,0.0,0.034229828850855744,0.9633251833740831,"[14, 236, 73, 65, 17, 2, 1, 1]","[0, 0.40253164556962023, 0.21772151898734177, 0.053164556962025315, 0.010126582278481013, 0.0050632911392405064, 0.0025316455696202532]","[0, 0.38875305623471884, 0.21026894865525672, 0.051344743276283619, 0.0097799511002444987, 0.0048899755501222494, 0.0024449877750611247]","[0, 0.39552238805970147, 0.21393034825870647, 0.052238805970149252, 0.0099502487562189053, 0.0049751243781094526, 0.0024875621890547263]"
515,F1-REF,6,0,blast+,0.001:1:0.75:0.97,0.0,0.0,0.4474327628361858,0.5525672371638142,"[183, 118, 52, 36, 15, 3, 2, 0]","[0, 0.47787610619469029, 0.24778761061946902, 0.088495575221238937, 0.022123893805309734, 0.0088495575221238937, 0.0]","[0, 0.26405867970660146, 0.13691931540342298, 0.048899755501222497, 0.012224938875305624, 0.0048899755501222494, 0.0]","[0, 0.34015748031496068, 0.17637795275590548, 0.062992125984251968, 0.015748031496062992, 0.0062992125984251968, 0.0]"
516,F1-REF,6,0,blast+,0.001:1:0.75:0.99,0.0,0.0,0.7799511002444988,0.2200488997555012,"[319, 51, 15, 18, 5, 1, 0, 0]","[0, 0.43333333333333335, 0.26666666666666666, 0.066666666666666666, 0.011111111111111112, 0.0, 0.0]","[0, 0.095354523227383858, 0.058679706601466992, 0.014669926650366748, 0.0024449877750611247, 0.0, 0.0]","[0, 0.15631262525050102, 0.096192384769539077, 0.024048096192384769, 0.0040080160320641279, 0.0, 0.0]"
517,F1-REF,6,0,blast+,0.001:1:0.99:0.8,0.004889975550122249,0.0,0.034229828850855744,0.960880195599022,"[14, 213, 75, 71, 27, 3, 4, 2]","[0, 0.46075949367088609, 0.27088607594936709, 0.091139240506329114, 0.022784810126582278, 0.015189873417721518, 0.0050632911392405064]","[0, 0.44498777506112469, 0.26161369193154033, 0.088019559902200492, 0.022004889975550123, 0.014669926650366748, 0.0048899755501222494]","[0, 0.45273631840796019, 0.26616915422885573, 0.089552238805970158, 0.022388059701492539, 0.014925373134328358, 0.0049751243781094526]"
518,F1-REF,6,0,blast+,0.001:1:0.99:0.97,0.0,0.0,0.4474327628361858,0.5525672371638142,"[183, 133, 47, 30, 11, 1, 4, 0]","[0, 0.41150442477876104, 0.20353982300884957, 0.070796460176991149, 0.022123893805309734, 0.017699115044247787, 0.0]","[0, 0.22738386308068459, 0.11246943765281174, 0.039119804400977995, 0.012224938875305624, 0.0097799511002444987, 0.0]","[0, 0.29291338582677162, 0.14488188976377953, 0.050393700787401574, 0.015748031496062992, 0.012598425196850394, 0.0]"
519,F1-REF,6,0,blast+,0.001:1:0.99:0.99,0.0,0.0,0.7799511002444988,0.2200488997555012,"[319, 55, 20, 11, 4, 0, 0, 0]","[0, 0.3888888888888889, 0.16666666666666666, 0.044444444444444446, 0.0, 0.0, 0.0]","[0, 0.08557457212713937, 0.036674816625916873, 0.0097799511002444987, 0.0, 0.0, 0.0]","[0, 0.14028056112224449, 0.060120240480961928, 0.016032064128256512, 0.0, 0.0, 0.0]"
520,F1-REF,6,0,blast+,0.001:10:0.51:0.8,0.0,0.0,0.07823960880195599,0.921760391198044,"[14, 221, 77, 68, 26, 1, 2, 0]","[0, 0.44387755102040816, 0.25797872340425532, 0.082621082621082614, 0.0094637223974763408, 0.0075187969924812026, 0.0]","[0, 0.42542787286063571, 0.23716381418092911, 0.07090464547677261, 0.0073349633251833741, 0.0048899755501222494, 0.0]","[0, 0.43445692883895137, 0.24713375796178344, 0.076315789473684198, 0.0082644628099173556, 0.0059259259259259256, 0.0]"
521,F1-REF,6,0,blast+,0.001:10:0.51:0.97,0.0,0.0,0.4132029339853301,0.58679706601467,"[154, 141, 60, 36, 14, 2, 2, 0]","[0, 0.45059288537549408, 0.22406639004149378, 0.080717488789237665, 0.019512195121951219, 0.011049723756906077, 0.0]","[0, 0.27872860635696822, 0.13202933985330073, 0.044009779951100246, 0.0097799511002444987, 0.0048899755501222494, 0.0]","[0, 0.34441087613293053, 0.16615384615384612, 0.056962025316455701, 0.013029315960912053, 0.0067796610169491523, 0.0]"
522,F1-REF,6,0,blast+,0.001:10:0.51:0.99,0.0,0.0,0.7286063569682152,0.2713936430317848,"[292, 74, 21, 17, 4, 1, 0, 0]","[0, 0.37068965517241381, 0.19642857142857142, 0.046296296296296294, 0.010101010101010102, 0.0, 0.0]","[0, 0.10513447432762836, 0.053789731051344741, 0.012224938875305624, 0.0024449877750611247, 0.0, 0.0]","[0, 0.16380952380952379, 0.084452975047984644, 0.019342359767891684, 0.0039370078740157488, 0.0, 0.0]"
523,F1-REF,6,0,blast+,0.001:10:0.75:0.8,0.0,0.0,0.13691931540342298,0.863080684596577,"[14, 227, 67, 68, 24, 4, 5, 0]","[0, 0.43523316062176165, 0.28370786516853935, 0.10312499999999999, 0.033088235294117647, 0.02403846153846154, 0.0]","[0, 0.41075794621026895, 0.24694376528117359, 0.080684596577017112, 0.022004889975550123, 0.012224938875305624, 0.0]","[0, 0.42264150943396223, 0.2640522875816993, 0.090534979423868303, 0.026431718061674013, 0.016207455429497572, 0.0]"
524,F1-REF,6,0,blast+,0.001:10:0.75:0.97,0.0,0.0,0.44254278728606355,0.5574572127139364,"[154, 152, 55, 39, 8, 0, 1, 0]","[0, 0.41365461847389556, 0.20869565217391303, 0.043902439024390241, 0.0054644808743169399, 0.0061349693251533744, 0.0]","[0, 0.25183374083129584, 0.11735941320293398, 0.022004889975550123, 0.0024449877750611247, 0.0024449877750611247, 0.0]","[0, 0.31306990881458963, 0.15023474178403753, 0.029315960912052113, 0.0033783783783783781, 0.0034965034965034965, 0.0]"
525,F1-REF,6,0,blast+,0.001:10:0.75:0.99,0.0,0.0,0.7506112469437652,0.24938875305623473,"[292, 69, 21, 17, 8, 1, 1, 0]","[0, 0.43243243243243246, 0.25471698113207547, 0.10204081632653061, 0.023529411764705882, 0.013157894736842105, 0.0]","[0, 0.11735941320293398, 0.066014669926650366, 0.024449877750611249, 0.0048899755501222494, 0.0024449877750611247, 0.0]","[0, 0.18461538461538463, 0.10485436893203885, 0.039447731755424063, 0.0080971659919028341, 0.0041237113402061848, 0.0]"
526,F1-REF,6,0,blast+,0.001:10:0.99:0.8,0.0,0.0,0.1784841075794621,0.8215158924205379,"[14, 221, 89, 62, 21, 0, 2, 0]","[0, 0.45910290237467016, 0.25914634146341464, 0.079584775086505188, 0.0086206896551724137, 0.012658227848101266, 0.0]","[0, 0.42542787286063571, 0.20782396088019561, 0.05623471882640587, 0.0048899755501222494, 0.0048899755501222494, 0.0]","[0, 0.44162436548223349, 0.23066485753052918, 0.065902578796561598, 0.0062402496099843996, 0.0070546737213403876, 0.0]"
527,F1-REF,6,0,blast+,0.001:10:0.99:0.97,0.0,0.0,0.46943765281173594,0.530562347188264,"[154, 147, 52, 44, 7, 2, 3, 0]","[0, 0.45000000000000001, 0.26291079812206575, 0.063157894736842107, 0.029239766081871343, 0.01948051948051948, 0.0]","[0, 0.26405867970660146, 0.13691931540342298, 0.029339853300733496, 0.012224938875305624, 0.0073349633251833741, 0.0]","[0, 0.33281972265023113, 0.18006430868167203, 0.04006677796327212, 0.017241379310344827, 0.010657193605683837, 0.0]"
528,F1-REF,6,0,blast+,0.001:10:0.99:0.99,0.0,0.0,0.7579462102689487,0.24205378973105135,"[292, 73, 24, 16, 4, 0, 0, 0]","[0, 0.40366972477064222, 0.19801980198019803, 0.043478260869565216, 0.0, 0.0, 0.0]","[0, 0.10757946210268948, 0.048899755501222497, 0.0097799511002444987, 0.0, 0.0, 0.0]","[0, 0.16988416988416985, 0.078431372549019607, 0.015968063872255488, 0.0, 0.0, 0.0]"
529,F1-REF,6,0,naive-bayes,"0.001:[10,10]:0.0",0.4889975550122249,0.0,0.0,0.511002444987775,"[0, 0, 2, 6, 18, 29, 154, 200]","[0, 1.0, 0.99511002444987773, 0.98044009779951102, 0.9364303178484108, 0.86552567237163813, 0.48899755501222492]","[0, 1.0, 0.99511002444987773, 0.98044009779951102, 0.9364303178484108, 0.86552567237163813, 0.48899755501222492]","[0, 1.0, 0.99511002444987773, 0.98044009779951102, 0.9364303178484108, 0.86552567237163813, 0.48899755501222492]"
530,F1-REF,6,0,naive-bayes,"0.001:[10,10]:0.1",0.48655256723716384,0.0,0.02689486552567237,0.48655256723716384,"[0, 1, 3, 7, 17, 29, 153, 199]","[0, 1.0, 0.99508599508599505, 0.98759305210918114, 0.95012468827930174, 0.88442211055276387, 0.50507614213197971]","[0, 0.99755501222493892, 0.99022004889975546, 0.97310513447432767, 0.93154034229828853, 0.86063569682151586, 0.48655256723716384]","[0, 0.9987760097919216, 0.99264705882352933, 0.98029556650246308, 0.94074074074074077, 0.87236679058240396, 0.49564134495641343]"
