Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Sample	P	R	F	TP	FP	FN
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	HMPMockV1.2.Staggered2	0.6875	0.478260869565217	0.564102564102564	11	5	12
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	HMPMockV1.2.Staggered1	0.6875	0.478260869565217	0.564102564102564	11	5	12
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.1.Even1	0.722222222222222	0.65	0.684210526315789	13	5	7
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.1.Even2	0.736842105263158	0.736842105263158	0.736842105263158	14	5	5
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.2.Staggered2	0.6875	0.5	0.578947368421053	11	5	11
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.2.Staggered1	0.666666666666667	0.434782608695652	0.526315789473684	10	5	13
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.1.Even1	0.722222222222222	0.65	0.684210526315789	13	5	7
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.1.Even2	0.736842105263158	0.736842105263158	0.736842105263158	14	5	5
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.2.Staggered2	0.6875	0.5	0.578947368421053	11	5	11
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.2.Staggered1	0.666666666666667	0.434782608695652	0.526315789473684	10	5	13
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.1.Even1	0.764705882352941	0.65	0.702702702702703	13	4	7
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.1.Even2	0.777777777777778	0.736842105263158	0.756756756756757	14	4	5
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.2.Staggered2	0.733333333333333	0.5	0.594594594594595	11	4	11
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.2.Staggered1	0.692307692307692	0.375	0.486486486486486	9	4	15
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.1.Even1	0.647058823529412	0.523809523809524	0.578947368421053	11	6	10
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.1.Even2	0.684210526315789	0.684210526315789	0.684210526315789	13	6	6
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.2.Staggered2	0.625	0.454545454545455	0.526315789473684	10	6	12
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.2.Staggered1	0.538461538461538	0.28	0.368421052631579	7	6	18
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.1.Even1	0.684210526315789	0.65	0.666666666666667	13	6	7
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.1.Even2	0.7	0.736842105263158	0.717948717948718	14	6	5
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.2.Staggered2	0.647058823529412	0.5	0.564102564102564	11	6	11
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.2.Staggered1	0.625	0.434782608695652	0.512820512820513	10	6	13
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.1.Even1	0.722222222222222	0.65	0.684210526315789	13	5	7
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.1.Even2	0.736842105263158	0.736842105263158	0.736842105263158	14	5	5
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.2.Staggered2	0.6875	0.5	0.578947368421053	11	5	11
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.2.Staggered1	0.642857142857143	0.375	0.473684210526316	9	5	15
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.1.Even1	0.8125	0.65	0.722222222222222	13	3	7
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.1.Even2	0.823529411764706	0.736842105263158	0.777777777777778	14	3	5
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.2.Staggered2	0.785714285714286	0.5	0.611111111111111	11	3	11
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.2.Staggered1	0.75	0.375	0.5	9	3	15
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.1.Even1	0.722222222222222	0.619047619047619	0.666666666666667	13	5	8
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.1.Even2	0.75	0.789473684210526	0.769230769230769	15	5	4
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.2.Staggered2	0.6875	0.478260869565217	0.564102564102564	11	5	12
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.2.Staggered1	0.6875	0.478260869565217	0.564102564102564	11	5	12
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.1.Even1	0.722222222222222	0.619047619047619	0.666666666666667	13	5	8
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.1.Even2	0.75	0.789473684210526	0.769230769230769	15	5	4
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.2.Staggered2	0.6875	0.478260869565217	0.564102564102564	11	5	12
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.2.Staggered1	0.6875	0.478260869565217	0.564102564102564	11	5	12
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.1.Even1	0.684210526315789	0.65	0.666666666666667	13	6	7
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.1.Even2	0.7	0.736842105263158	0.717948717948718	14	6	5
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.2.Staggered2	0.647058823529412	0.5	0.564102564102564	11	6	11
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.2.Staggered1	0.625	0.434782608695652	0.512820512820513	10	6	13
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.1.Even1	0.764705882352941	0.65	0.702702702702703	13	4	7
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.1.Even2	0.777777777777778	0.736842105263158	0.756756756756757	14	4	5
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.2.Staggered2	0.733333333333333	0.5	0.594594594594595	11	4	11
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.2.Staggered1	0.692307692307692	0.375	0.486486486486486	9	4	15
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.1.Even1	0.722222222222222	0.65	0.684210526315789	13	5	7
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.1.Even2	0.736842105263158	0.736842105263158	0.736842105263158	14	5	5
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.2.Staggered2	0.6875	0.5	0.578947368421053	11	5	11
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.2.Staggered1	0.642857142857143	0.375	0.473684210526316	9	5	15
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.1.Even1	0.764705882352941	0.65	0.702702702702703	13	4	7
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.1.Even2	0.777777777777778	0.736842105263158	0.756756756756757	14	4	5
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.2.Staggered2	0.733333333333333	0.5	0.594594594594595	11	4	11
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.2.Staggered1	0.714285714285714	0.434782608695652	0.54054054054054	10	4	13
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.1.Even1	0.722222222222222	0.65	0.684210526315789	13	5	7
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.1.Even2	0.736842105263158	0.736842105263158	0.736842105263158	14	5	5
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.2.Staggered2	0.6875	0.5	0.578947368421053	11	5	11
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.2.Staggered1	0.666666666666667	0.434782608695652	0.526315789473684	10	5	13
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.1.Even1	0.764705882352941	0.65	0.702702702702703	13	4	7
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.1.Even2	0.777777777777778	0.736842105263158	0.756756756756757	14	4	5
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.2.Staggered2	0.733333333333333	0.5	0.594594594594595	11	4	11
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.2.Staggered1	0.692307692307692	0.375	0.486486486486486	9	4	15
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.1.Even1	0.722222222222222	0.65	0.684210526315789	13	5	7
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.1.Even2	0.736842105263158	0.736842105263158	0.736842105263158	14	5	5
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.2.Staggered2	0.6875	0.5	0.578947368421053	11	5	11
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.2.Staggered1	0.642857142857143	0.375	0.473684210526316	9	5	15
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.1.Even1	0.777777777777778	0.7	0.736842105263158	14	4	6
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.1.Even2	0.789473684210526	0.789473684210526	0.789473684210526	15	4	4
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.2.Staggered2	0.75	0.545454545454545	0.631578947368421	12	4	10
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.2.Staggered1	0.733333333333333	0.478260869565217	0.578947368421053	11	4	12
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	HMPMockV1.2.Staggered2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	HMPMockV1.1.Even2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	HMPMockV1.2.Staggered1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	HMPMockV1.1.Even1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	HMPMockV1.2.Staggered2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	HMPMockV1.1.Even2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	HMPMockV1.2.Staggered1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	HMPMockV1.1.Even1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	HMPMockV1.2.Staggered2	0.276923076923077	0.947368421052632	0.428571428571429	18	47	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	HMPMockV1.1.Even2	0.276923076923077	0.947368421052632	0.428571428571429	18	47	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	HMPMockV1.2.Staggered1	0.276923076923077	0.947368421052632	0.428571428571429	18	47	1
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	HMPMockV1.1.Even1	0.276923076923077	0.947368421052632	0.428571428571429	18	47	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	HMPMockV1.2.Staggered2	0.272727272727273	0.947368421052632	0.423529411764706	18	48	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	HMPMockV1.1.Even2	0.272727272727273	0.947368421052632	0.423529411764706	18	48	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	HMPMockV1.2.Staggered1	0.272727272727273	0.947368421052632	0.423529411764706	18	48	1
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	HMPMockV1.1.Even1	0.272727272727273	0.947368421052632	0.423529411764706	18	48	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	HMPMockV1.2.Staggered2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	HMPMockV1.1.Even2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	HMPMockV1.2.Staggered1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	HMPMockV1.1.Even1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	HMPMockV1.2.Staggered2	0.346938775510204	0.85	0.492753623188406	17	32	3
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	HMPMockV1.1.Even2	0.36	0.947368421052632	0.521739130434783	18	32	1
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	HMPMockV1.2.Staggered1	0.346938775510204	0.85	0.492753623188406	17	32	3
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	HMPMockV1.1.Even1	0.36	0.947368421052632	0.521739130434783	18	32	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	HMPMockV1.2.Staggered2	0.233766233766234	0.947368421052632	0.375	18	59	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	HMPMockV1.1.Even2	0.233766233766234	0.947368421052632	0.375	18	59	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	HMPMockV1.2.Staggered1	0.233766233766234	0.947368421052632	0.375	18	59	1
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	HMPMockV1.1.Even1	0.233766233766234	0.947368421052632	0.375	18	59	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	HMPMockV1.2.Staggered2	0.295081967213115	0.947368421052632	0.45	18	43	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	HMPMockV1.1.Even2	0.295081967213115	0.947368421052632	0.45	18	43	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	HMPMockV1.2.Staggered1	0.295081967213115	0.947368421052632	0.45	18	43	1
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	HMPMockV1.1.Even1	0.295081967213115	0.947368421052632	0.45	18	43	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	HMPMockV1.2.Staggered2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	HMPMockV1.1.Even2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	HMPMockV1.2.Staggered1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	HMPMockV1.1.Even1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	HMPMockV1.2.Staggered2	0.30188679245283	0.842105263157895	0.444444444444444	16	37	3
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	HMPMockV1.1.Even2	0.30188679245283	0.842105263157895	0.444444444444444	16	37	3
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	HMPMockV1.2.Staggered1	0.30188679245283	0.842105263157895	0.444444444444444	16	37	3
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	HMPMockV1.1.Even1	0.30188679245283	0.842105263157895	0.444444444444444	16	37	3
5 blast_1.0	5 blast_1.0	5	blast_1.0	HMPMockV1.2.Staggered2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	HMPMockV1.1.Even2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	HMPMockV1.2.Staggered1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1.0	5 blast_1.0	5	blast_1.0	HMPMockV1.1.Even1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	HMPMockV1.2.Staggered2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	HMPMockV1.1.Even2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	HMPMockV1.2.Staggered1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	HMPMockV1.1.Even1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.2.Staggered2	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.1.Even2	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.2.Staggered1	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	HMPMockV1.1.Even1	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.2.Staggered2	0.295081967213115	0.947368421052632	0.45	18	43	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.1.Even2	0.295081967213115	0.947368421052632	0.45	18	43	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.2.Staggered1	0.295081967213115	0.947368421052632	0.45	18	43	1
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	HMPMockV1.1.Even1	0.295081967213115	0.947368421052632	0.45	18	43	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.2.Staggered2	0.36	0.947368421052632	0.521739130434783	18	32	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.1.Even2	0.36	0.947368421052632	0.521739130434783	18	32	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.2.Staggered1	0.36	0.947368421052632	0.521739130434783	18	32	1
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	HMPMockV1.1.Even1	0.36	0.947368421052632	0.521739130434783	18	32	1
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.2.Staggered2	0.313725490196078	0.842105263157895	0.457142857142857	16	35	3
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.1.Even2	0.313725490196078	0.842105263157895	0.457142857142857	16	35	3
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.2.Staggered1	0.313725490196078	0.842105263157895	0.457142857142857	16	35	3
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	HMPMockV1.1.Even1	0.313725490196078	0.842105263157895	0.457142857142857	16	35	3
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.2.Staggered2	0.257142857142857	0.947368421052632	0.404494382022472	18	52	1
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.1.Even2	0.257142857142857	0.947368421052632	0.404494382022472	18	52	1
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.2.Staggered1	0.257142857142857	0.947368421052632	0.404494382022472	18	52	1
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	HMPMockV1.1.Even1	0.257142857142857	0.947368421052632	0.404494382022472	18	52	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.2.Staggered2	0.305084745762712	0.947368421052632	0.461538461538462	18	41	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.1.Even2	0.305084745762712	0.947368421052632	0.461538461538462	18	41	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.2.Staggered1	0.305084745762712	0.947368421052632	0.461538461538462	18	41	1
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	HMPMockV1.1.Even1	0.305084745762712	0.947368421052632	0.461538461538462	18	41	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.2.Staggered2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.1.Even2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.2.Staggered1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	HMPMockV1.1.Even1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.2.Staggered2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.1.Even2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.2.Staggered1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_100.0	5 blast_100.0	5	blast_100.0	HMPMockV1.1.Even1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.2.Staggered2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.1.Even2	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.2.Staggered1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	HMPMockV1.1.Even1	0.3	0.947368421052632	0.455696202531646	18	42	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.2.Staggered2	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.1.Even2	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.2.Staggered1	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	HMPMockV1.1.Even1	0.243243243243243	0.947368421052632	0.387096774193548	18	56	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.2.Staggered2	0.315789473684211	0.947368421052632	0.473684210526316	18	39	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.1.Even2	0.315789473684211	0.947368421052632	0.473684210526316	18	39	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.2.Staggered1	0.315789473684211	0.947368421052632	0.473684210526316	18	39	1
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	HMPMockV1.1.Even1	0.315789473684211	0.947368421052632	0.473684210526316	18	39	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.2.Staggered2	0.346153846153846	0.947368421052632	0.507042253521127	18	34	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.1.Even2	0.346153846153846	0.947368421052632	0.507042253521127	18	34	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.2.Staggered1	0.346153846153846	0.947368421052632	0.507042253521127	18	34	1
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	HMPMockV1.1.Even1	0.346153846153846	0.947368421052632	0.507042253521127	18	34	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.2.Staggered2	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.1.Even2	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.2.Staggered1	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	HMPMockV1.1.Even1	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.2.Staggered2	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.1.Even2	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.2.Staggered1	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	HMPMockV1.1.Even1	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.2.Staggered2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.1.Even2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.2.Staggered1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	HMPMockV1.1.Even1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.2.Staggered2	0.34	0.85	0.485714285714286	17	33	3
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.1.Even2	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.2.Staggered1	0.34	0.85	0.485714285714286	17	33	3
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	HMPMockV1.1.Even1	0.352941176470588	0.947368421052632	0.514285714285714	18	33	1
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.2.Staggered2	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.1.Even2	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.2.Staggered1	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 rtax_single	5 rtax_single	5	rtax_single	HMPMockV1.1.Even1	0.26865671641791	0.947368421052632	0.418604651162791	18	49	1
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	Mock.2	0.692307692307692	1	0.818181818181818	9	4	0
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	Mock.3	0.692307692307692	1	0.818181818181818	9	4	0
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	Mock.1	0.692307692307692	1	0.818181818181818	9	4	0
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	Mock.2	0.692307692307692	1	0.818181818181818	9	4	0
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	Mock.3	0.692307692307692	1	0.818181818181818	9	4	0
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	Mock.1	0.692307692307692	1	0.818181818181818	9	4	0
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	Mock.2	0.321428571428571	1	0.486486486486487	9	19	0
